2456224.814000     1.030264     0.000200
2456224.814700     1.029741     0.000200
2456224.815400     1.028968     0.000200
2456224.817500     1.026688     0.000200
2456224.818200     1.026077     0.000200
2456224.819600     1.024863     0.000200
2456224.820300     1.024385     0.000200
2456224.821000     1.023850     0.000200
2456224.821700     1.022862     0.000200
2456224.822400     1.021874     0.000200
2456224.823100     1.021212     0.000200
2456224.823800     1.020635     0.000200
2456224.824500     1.019655     0.000200
2456224.825200     1.019310     0.000200
2456224.825900     1.018722     0.000200
2456224.826600     1.018327     0.000200
2456224.827300     1.017386     0.000200
2456224.828000     1.017099     0.000200
2456224.828700     1.015984     0.000200
2456224.829400     1.015988     0.000200
2456224.830100     1.015362     0.000200
2456224.830800     1.014256     0.000200
2456224.831500     1.014317     0.000200
2456224.832200     1.013453     0.000200
2456224.833600     1.012799     0.000200
2456224.834300     1.012391     0.000200
2456224.835000     1.012015     0.000200
2456224.835700     1.010697     0.000200
2456224.836400     1.010662     0.000200
2456224.837100     1.009556     0.000200
2456224.837800     1.009301     0.000200
2456224.838500     1.008039     0.000200
2456224.839200     1.007783     0.000200
2456224.839900     1.007568     0.000200
2456224.840600     1.006911     0.000200
2456224.841300     1.006759     0.000200
2456224.842000     1.006455     0.000200
2456224.842700     1.005692     0.000200
2456224.843400     1.005717     0.000200
2456224.844100     1.004817     0.000200
2456224.844800     1.004892     0.000200
2456224.845500     1.003677     0.000200
2456224.846900     1.003442     0.000200
2456224.847600     1.002938     0.000200
2456224.848300     1.002453     0.000200
2456224.849000     1.001885     0.000200
2456224.849700     1.002085     0.000200
2456224.850400     1.001660     0.000200
2456224.851100     1.001525     0.000200
2456224.851800     1.001128     0.000200
2456224.852500     1.001842     0.000200
2456224.853200     1.000975     0.000200
2456224.853900     1.000741     0.000200
2456224.854600     1.000336     0.000200
2456224.855300     1.000222     0.000200
2456224.856000     1.000249     0.000200
2456224.856700     1.000504     0.000200
2456228.170100     1.000350     0.000200
2456228.170800     1.000683     0.000200
2456228.171500     1.000602     0.000200
2456228.172200     1.000689     0.000200
2456228.172900     1.001184     0.000200
2456228.173600     1.001424     0.000200
2456228.175000     1.001657     0.000200
2456228.175700     1.002103     0.000200
2456228.176400     1.001989     0.000200
2456228.177100     1.002556     0.000200
2456228.177800     1.002172     0.000200
2456228.179200     1.002824     0.000200
2456228.179900     1.003328     0.000200
2456228.180600     1.003006     0.000200
2456228.181300     1.003407     0.000200
2456228.182000     1.004456     0.000200
2456228.182700     1.004822     0.000200
2456228.183400     1.005690     0.000200
2456228.184100     1.006243     0.000200
2456228.184800     1.005937     0.000200
2456228.185500     1.006706     0.000200
2456228.186200     1.007047     0.000200
2456228.186900     1.007793     0.000200
2456228.187600     1.008434     0.000200
2456228.188300     1.008392     0.000200
2456228.189700     1.009841     0.000200
2456228.190400     1.010093     0.000200
2456228.195300     1.013109     0.000200
2456228.196000     1.013541     0.000200
2456228.196700     1.013937     0.000200
2456228.197400     1.014520     0.000200
2456228.198100     1.015262     0.000200
2456228.198800     1.015519     0.000200
2456228.199500     1.016501     0.000200
2456228.200200     1.017224     0.000200
2456228.200900     1.017452     0.000200
2456228.201600     1.017766     0.000200
2456228.202200     1.018913     0.000200
2456228.202900     1.019498     0.000200
2456228.203600     1.019988     0.000200
2456228.204300     1.021347     0.000200
2456228.205000     1.021903     0.000200
2456228.205700     1.022836     0.000200
2456228.206400     1.022941     0.000200
2456228.207800     1.024162     0.000200
2456228.208500     1.024476     0.000200
2456228.209200     1.025708     0.000200
2456228.210600     1.026682     0.000200
2456228.211300     1.027443     0.000200
2456228.212000     1.027634     0.000200
2456228.212700     1.028494     0.000200
2456228.213400     1.029212     0.000200
2456228.214100     1.030383     0.000200
2456228.215500     1.031878     0.000200
2456228.216900     1.032990     0.000200
2456228.217600     1.033493     0.000200
2456228.218300     1.034839     0.000200
2456228.219700     1.035991     0.000200
2456228.220400     1.036626     0.000200
2456228.221100     1.037062     0.000200
2456228.221800     1.037652     0.000200
2456228.222500     1.038799     0.000200
2456228.223200     1.038983     0.000200
2456228.223900     1.039792     0.000200
2456228.225300     1.041508     0.000200
2456228.226000     1.042096     0.000200
2456228.227400     1.044241     0.000200
2456228.230200     1.046775     0.000200
2456228.230900     1.046755     0.000200
2456228.231600     1.047501     0.000200
2456228.232300     1.048411     0.000200
2456228.234400     1.050733     0.000200
2456228.235800     1.051878     0.000200
2456228.236500     1.052576     0.000200
2456228.237200     1.053206     0.000200
2456228.237900     1.053626     0.000200
2456228.238600     1.054588     0.000200
2456228.239300     1.056002     0.000200
2456228.240000     1.056414     0.000200
2456228.240700     1.057109     0.000200
2456228.241400     1.057891     0.000200
2456228.242100     1.058937     0.000200
2456228.242800     1.059459     0.000200
2456228.243500     1.061012     0.000200
2456228.244200     1.061996     0.000200
2456228.244900     1.062217     0.000200
2456228.245600     1.062443     0.000200
2456228.246300     1.063280     0.000200
2456228.247000     1.064048     0.000200
2456228.247700     1.064430     0.000200
2456228.248400     1.065056     0.000200
2456228.249100     1.065276     0.000200
2456228.249800     1.066648     0.000200
2456228.250500     1.067485     0.000200
2456228.251200     1.068067     0.000200
2456228.252600     1.069739     0.000200
2456228.253300     1.070317     0.000200
2456228.254000     1.071019     0.000200
2456228.254700     1.071595     0.000200
2456228.255400     1.072680     0.000200
2456228.256100     1.072901     0.000200
2456228.256800     1.074285     0.000200
2456228.257500     1.074752     0.000200
2456228.258200     1.074865     0.000200
2456228.258900     1.075396     0.000200
2456228.259600     1.076497     0.000200
2456228.260300     1.077235     0.000200
2456228.261000     1.077593     0.000200
2456228.261700     1.078126     0.000200
2456228.262400     1.078831     0.000200
2456228.263100     1.078969     0.000200
2456228.263800     1.079623     0.000200
2456228.264500     1.080100     0.000200
2456228.265100     1.080355     0.000200
2456228.265800     1.080643     0.000200
2456228.266500     1.081383     0.000200
2456228.267200     1.082168     0.000200
2456228.267900     1.082950     0.000200
2456228.268600     1.083371     0.000200
2456228.269300     1.083668     0.000200
2456228.270000     1.084023     0.000200
2456228.270700     1.084567     0.000200
2456228.272100     1.085244     0.000200
2456228.272800     1.086683     0.000200
2456228.273500     1.086705     0.000200
2456228.274200     1.087307     0.000200
2456228.274900     1.087513     0.000200
2456228.275600     1.088305     0.000200
2456228.276300     1.088759     0.000200
2456228.277000     1.089460     0.000200
2456228.277700     1.089634     0.000200
2456228.278400     1.090090     0.000200
2456228.279100     1.090019     0.000200
2456228.279800     1.090222     0.000200
