# JD & mag & sigma & dataset
2455803.590400     3.645000     0.012000 1
2455803.595900     3.648000     0.012000 1
2455803.601500     3.640000     0.012000 1
2455803.607300     3.649000     0.012000 1
2455803.612700     3.646000     0.012000 1
2455803.618000     3.642000     0.012000 1
2455803.623400     3.644000     0.012000 1
2455803.631700     3.648000     0.012000 1
2455804.589800     3.635000     0.012000 1
2455804.595100     3.637000     0.012000 1
2455804.600900     3.640000     0.012000 1
2455805.522100     3.642000     0.012000 1
2455805.527200     3.643000     0.012000 1
2455805.532400     3.639000     0.012000 1
2455805.537500     3.641000     0.012000 1
2455805.542400     3.643000     0.012000 1
2455805.594700     3.639000     0.012000 1
2455805.599800     3.645000     0.012000 1
2455805.606000     3.640000     0.012000 1
2455805.611700     3.644000     0.012000 1
2455805.616600     3.649000     0.012000 1
2455805.621300     3.634000     0.012000 1
2455805.626400     3.636000     0.012000 1
2455805.629900     3.648000     0.012000 1
2455848.436900     3.635000     0.012000 1
2455848.442600     3.648000     0.012000 1
2455848.447300     3.615000     0.012000 1
2455848.618200     3.629000     0.012000 1
2455848.622900     3.651000     0.012000 1
2455848.627300     3.628000     0.012000 1
2455849.415600     3.650000     0.012000 1
2455849.420500     3.678000     0.012000 1
2455849.425700     3.700000     0.012000 1
2455849.430400     3.678000     0.012000 1
2455849.435300     3.671000     0.012000 1
2455849.442000     3.657000     0.012000 1
2455849.446400     3.684000     0.012000 1
2455849.450900     3.717000     0.012000 1
2455849.455600     3.708000     0.012000 1
2455849.460500     3.723000     0.012000 1
2455849.465100     3.703000     0.012000 1
2455849.469800     3.734000     0.012000 1
2455849.479000     3.734000     0.012000 1
2455849.484800     3.724000     0.012000 1
2455849.489200     3.730000     0.012000 1
2455849.493600     3.718000     0.012000 1
2455849.498100     3.707000     0.012000 1
2455849.505700     3.775000     0.012000 1
2455849.520800     3.700000     0.012000 1
2455849.527500     3.739000     0.012000 1
2455849.544500     3.707000     0.012000 1
2455849.549000     3.726000     0.012000 1
2455849.554600     3.710000     0.012000 1
2455849.559500     3.730000     0.012000 1
2455849.563900     3.686000     0.012000 1
2455849.568600     3.684000     0.012000 1
2455849.573300     3.672000     0.012000 1
2455849.578200     3.691000     0.012000 1
2455849.583200     3.695000     0.012000 1
2455849.589100     3.689000     0.012000 1
2455849.604100     3.668000     0.012000 1
2455849.608900     3.687000     0.012000 1
2455849.614000     3.735000     0.012000 1
2455849.620600     3.671000     0.012000 1
2455849.625300     3.639000     0.012000 1
2455849.631500     3.629000     0.012000 1
2455849.638300     3.649000     0.012000 1
2455849.644600     3.675000     0.012000 1
2455850.370300     3.649000     0.012000 1
2455850.374800     3.625000     0.012000 1
2455850.379900     3.642000     0.012000 1
2455850.474700     3.648000     0.012000 1
2455850.479000     3.656000     0.012000 1
2455850.483200     3.635000     0.012000 1
2455850.530200     3.651000     0.012000 1
2455850.534400     3.629000     0.012000 1
2455850.538600     3.645000     0.012000 1
2455851.404900     3.622000     0.012000 1
2455851.409300     3.621000     0.012000 1
2455851.414500     3.632000     0.012000 1
2455851.499300     3.637000     0.012000 1
2455851.503700     3.633000     0.012000 1
2455851.508100     3.637000     0.012000 1
2455851.567900     3.635000     0.012000 1
2455851.572000     3.633000     0.012000 1
2455851.576000     3.640000     0.012000 1
2455851.652700     3.631000     0.012000 1
2455851.657300     3.635000     0.012000 1
2455851.662200     3.636000     0.012000 1
2455852.377400     3.643000     0.012000 1
2455852.382000     3.630000     0.012000 1
2455852.387000     3.644000     0.012000 1
2455852.430800     3.635000     0.012000 1
2455852.434900     3.640000     0.012000 1
2455852.439000     3.642000     0.012000 1
2455852.466300     3.640000     0.012000 1
2455852.470500     3.637000     0.012000 1
2455852.475000     3.638000     0.012000 1
2455853.368000     3.648000     0.012000 1
2455853.372200     3.636000     0.012000 1
2455853.376500     3.638000     0.012000 1
2455853.420100     3.638000     0.012000 1
2455853.424100     3.630000     0.012000 1
2455853.428200     3.633000     0.012000 1
2455853.453000     3.626000     0.012000 1
2455853.457000     3.619000     0.012000 1
2455853.461000     3.625000     0.012000 1
2455853.492100     3.631000     0.012000 1
2455853.496100     3.634000     0.012000 1
2455853.500300     3.634000     0.012000 1
2455854.497600     3.645000     0.012000 1
2455854.501900     3.650000     0.012000 1
2455858.446400     3.647000     0.012000 1
2455858.450900     3.644000     0.012000 1
2455858.455200     3.649000     0.012000 1
2455858.489400     3.650000     0.012000 1
2455858.493800     3.654000     0.012000 1
2455858.578500     3.640000     0.012000 1
2455858.583000     3.656000     0.012000 1
2455878.417600     3.640000     0.012000 1
2455878.422100     3.641000     0.012000 1
2455878.425000     3.639000     0.012000 1
2455879.376400     3.642000     0.012000 1
2455879.381100     3.631000     0.012000 1
2455879.383800     3.634000     0.012000 1
2455881.457600     3.641000     0.012000 1
2455881.461800     3.635000     0.012000 1
2455881.466000     3.637000     0.012000 1
2455881.470100     3.630000     0.012000 1
2455881.474700     3.624000     0.012000 1
2455881.478900     3.635000     0.012000 1
2455881.483100     3.632000     0.012000 1
2455881.487400     3.638000     0.012000 1
2455881.492500     3.631000     0.012000 1
2455881.496200     3.633000     0.012000 1
2455881.500500     3.630000     0.012000 1
2455881.504800     3.625000     0.012000 1
2455881.512700     3.628000     0.012000 1
2455881.516900     3.632000     0.012000 1
2455881.521200     3.626000     0.012000 1
2455881.525500     3.639000     0.012000 1
2455881.529500     3.636000     0.012000 1
2455881.534000     3.635000     0.012000 1
2455881.538400     3.640000     0.012000 1
2455881.542900     3.648000     0.012000 1
2455881.545700     3.645000     0.012000 1
2455881.549900     3.654000     0.012000 1
2455881.554700     3.666000     0.012000 1
2455881.559000     3.661000     0.012000 1
2455881.563300     3.664000     0.012000 1
2455881.567700     3.663000     0.012000 1
2455881.571900     3.682000     0.012000 1
2455881.576200     3.674000     0.012000 1
2455881.580300     3.682000     0.012000 1
2455881.584700     3.684000     0.012000 1
2455881.589100     3.691000     0.012000 1
2455881.593500     3.693000     0.012000 1
2455881.598100     3.705000     0.012000 1
2455881.602800     3.711000     0.012000 1
2455881.607400     3.721000     0.012000 1
2455881.612000     3.730000     0.012000 1
2455881.616600     3.726000     0.012000 1
2455881.621500     3.725000     0.012000 1
2455881.626800     3.721000     0.012000 1
2455881.631600     3.726000     0.012000 1
2455881.636400     3.754000     0.012000 1
2455881.637700     3.741000     0.012000 1
2455881.642600     3.750000     0.012000 1
2455883.314900     3.656000     0.012000 1
2455883.319900     3.646000     0.012000 1
2455883.323100     3.647000     0.012000 1
2455883.938700     3.632000     0.010000 3
2455883.940600     3.646000     0.010000 3
2455883.942500     3.630000     0.010000 3
2455883.944400     3.634000     0.010000 3
2455888.927000     3.645000     0.010000 3
2455888.929000     3.652000     0.010000 3
2455888.930900     3.646000     0.010000 3
2455888.932900     3.645000     0.010000 3
2455893.911500     3.648000     0.010000 3
2455893.913400     3.652000     0.010000 3
2455893.915300     3.646000     0.010000 3
2455893.917300     3.639000     0.010000 3
2455900.891500     3.647000     0.010000 3
2455911.860300     3.634000     0.010000 3
2455911.862200     3.649000     0.010000 3
2455911.864100     3.647000     0.010000 3
2455911.866000     3.641000     0.010000 3
2455921.831600     3.637000     0.010000 3
2455921.833500     3.642000     0.010000 3
2455921.835400     3.657000     0.010000 3
2455921.837300     3.653000     0.010000 3
2455922.811500     3.649000     0.010000 3
2455922.813400     3.644000     0.010000 3
2455922.815300     3.632000     0.010000 3
2455922.817300     3.640000     0.010000 3
2455924.824100     3.640000     0.010000 3
2455924.826000     3.651000     0.010000 3
2455924.828000     3.644000     0.010000 3
2455924.829900     3.633000     0.010000 3
2455925.819700     3.630000     0.010000 3
2455925.821600     3.653000     0.010000 3
2455925.823500     3.652000     0.010000 3
2455925.825500     3.634000     0.010000 3
2455926.801700     3.628000     0.010000 3
2455926.803700     3.631000     0.010000 3
2455926.805600     3.630000     0.010000 3
2455926.807500     3.637000     0.010000 3
2455927.812300     3.624000     0.010000 3
2455927.814200     3.632000     0.010000 3
2455927.816100     3.628000     0.010000 3
2455927.818000     3.626000     0.010000 3
2455938.338200     3.626000     0.012000 1
2455938.344200     3.619000     0.012000 1
2455938.354100     3.632000     0.012000 1
2455942.279000     3.639000     0.012000 1
2455942.283200     3.633000     0.012000 1
2455942.287300     3.648000     0.012000 1
2455942.300700     3.634000     0.012000 1
2455942.305000     3.643000     0.012000 1
2455942.310600     3.640000     0.012000 1
2455942.331000     3.648000     0.012000 1
2455942.337900     3.654000     0.012000 1
2455942.342300     3.663000     0.012000 1
2455942.346700     3.667000     0.012000 1
2455942.347900     3.666000     0.012000 1
2455942.353500     3.667000     0.012000 1
2455942.357800     3.666000     0.012000 1
2455942.363300     3.682000     0.012000 1
2455942.370200     3.690000     0.012000 1
2455942.375600     3.687000     0.012000 1
2455942.381300     3.711000     0.012000 1
2455942.387000     3.700000     0.012000 1
2455942.392900     3.705000     0.012000 1
2455942.399700     3.713000     0.012000 1
2455942.404500     3.718000     0.012000 1
2455942.409200     3.716000     0.012000 1
2455942.417200     3.719000     0.012000 1
2455942.421200     3.720000     0.012000 1
2455942.428400     3.742000     0.012000 1
2455942.434000     3.727000     0.012000 1
2455943.321500     3.639000     0.012000 1
2455943.325700     3.636000     0.012000 1
2455943.328500     3.640000     0.012000 1
2455944.739300     3.647000     0.010000 3
2455944.741200     3.651000     0.010000 3
2455944.743100     3.647000     0.010000 3
2455944.745000     3.650000     0.010000 3
2455945.321000     3.641000     0.012000 1
2455945.325300     3.639000     0.012000 1
2455945.328100     3.646000     0.012000 1
2455946.735500     3.649000     0.010000 3
2455946.737400     3.647000     0.010000 3
2455946.739400     3.647000     0.010000 3
2455946.741300     3.640000     0.010000 3
2455947.743300     3.647000     0.010000 3
2455947.745200     3.653000     0.010000 3
2455947.747200     3.659000     0.010000 3
2455947.749100     3.642000     0.010000 3
2455952.619100     3.647000     0.010000 3
2455952.621000     3.646000     0.010000 3
2455952.622900     3.651000     0.010000 3
2455952.624800     3.653000     0.010000 3
2455952.632900     3.646000     0.010000 3
2455952.634800     3.651000     0.010000 3
2455952.636700     3.646000     0.010000 3
2455952.638600     3.644000     0.010000 3
2455952.646700     3.651000     0.010000 3
2455952.648600     3.652000     0.010000 3
2455952.650500     3.654000     0.010000 3
2455952.652500     3.656000     0.010000 3
2455952.660400     3.653000     0.010000 3
2455952.662400     3.653000     0.010000 3
2455952.664300     3.651000     0.010000 3
2455952.674200     3.653000     0.010000 3
2455952.676200     3.654000     0.010000 3
2455952.678100     3.646000     0.010000 3
2455952.689900     3.653000     0.010000 3
2455952.693800     3.638000     0.010000 3
2455952.707500     3.648000     0.010000 3
2455952.717500     3.638000     0.010000 3
2455952.719400     3.634000     0.010000 3
2455952.721300     3.645000     0.010000 3
2455952.729300     3.631000     0.010000 3
2455952.731200     3.635000     0.010000 3
2455952.733200     3.635000     0.010000 3
2455952.735100     3.635000     0.010000 3
2455952.743200     3.630000     0.010000 3
2455952.745100     3.635000     0.010000 3
2455952.747000     3.651000     0.010000 3
2455952.748900     3.647000     0.010000 3
2455956.580300     3.646000     0.010000 3
2455956.582200     3.645000     0.010000 3
2455956.584100     3.640000     0.010000 3
2455956.586100     3.657000     0.010000 3
2455956.594100     3.646000     0.010000 3
2455956.596000     3.650000     0.010000 3
2455956.597900     3.646000     0.010000 3
2455956.599800     3.654000     0.010000 3
2455956.607800     3.652000     0.010000 3
2455956.609700     3.641000     0.010000 3
2455956.611600     3.661000     0.010000 3
2455956.613600     3.665000     0.010000 3
2455956.621600     3.643000     0.010000 3
2455956.623500     3.669000     0.010000 3
2455956.625400     3.674000     0.010000 3
2455956.627300     3.671000     0.010000 3
2455956.635300     3.673000     0.010000 3
2455956.637200     3.670000     0.010000 3
2455956.639200     3.682000     0.010000 3
2455956.641100     3.685000     0.010000 3
2455956.649100     3.687000     0.010000 3
2455956.651000     3.693000     0.010000 3
2455956.652900     3.698000     0.010000 3
2455956.654900     3.693000     0.010000 3
2455956.662900     3.704000     0.010000 3
2455956.664900     3.707000     0.010000 3
2455956.666800     3.708000     0.010000 3
2455956.668700     3.711000     0.010000 3
2455956.676700     3.717000     0.010000 3
2455956.678700     3.716000     0.010000 3
2455956.680600     3.725000     0.010000 3
2455956.682500     3.722000     0.010000 3
2455956.690500     3.724000     0.010000 3
2455956.692400     3.727000     0.010000 3
2455956.694400     3.729000     0.010000 3
2455956.696300     3.730000     0.010000 3
2455956.704300     3.736000     0.010000 3
2455956.706200     3.739000     0.010000 3
2455956.708100     3.735000     0.010000 3
2455956.710100     3.729000     0.010000 3
2455956.718100     3.739000     0.010000 3
2455956.720100     3.740000     0.010000 3
2455956.722000     3.739000     0.010000 3
2455956.723900     3.737000     0.010000 3
2455956.745800     3.737000     0.010000 3
2455956.747700     3.730000     0.010000 3
2455956.749600     3.727000     0.010000 3
2455956.751500     3.722000     0.010000 3
2456520.588000     3.642000     0.012000 1
2456520.595900     3.643000     0.012000 1
2456520.602500     3.652000     0.012000 1
2456520.607100     3.645000     0.012000 1
2456527.569300     3.644000     0.012000 1
2456527.581000     3.631000     0.012000 1
2456527.587800     3.640000     0.012000 1
2456527.595600     3.642000     0.012000 1
2456527.600400     3.655000     0.012000 1
2456882.611800     3.628000     0.012000 1
2456882.621600     3.622000     0.012000 1
2456882.628500     3.622000     0.012000 1
