# JD_UTC & u1coord [m] & v1coord [m] & u2coord [m] & v2coord [m] & eff_wave [m] & eff_band [m] & t3amp & t3amperr & t3phi & t3phierr & incremental dataset number & dataset
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      6.48699995e-07   1.60999996e-08      1.42628685e-01   3.44022773e-02  -1.88771300e+01   1.25920463e+01	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      6.65400023e-07   1.71999996e-08      1.92635566e-01   2.33150031e-02  -1.57071026e+01   3.78297498e+00	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      6.83200028e-07   1.84999998e-08      2.10882023e-01   3.56985517e-02  -2.31789470e+01   8.54039682e+00	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      7.02299985e-07   1.97999999e-08      2.43485093e-01   2.41716430e-02  -7.76807318e+00   2.75028175e+00	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      7.22799996e-07   2.13000000e-08      3.06556195e-01   2.60866899e-02  -4.83478057e+00   2.49136443e+00	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      7.44799991e-07   2.29000001e-08      3.72076452e-01   2.84824818e-02  -4.51441737e+00   2.06214275e+00	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      7.68500001e-07   2.47000003e-08      4.44556504e-01   3.18094902e-02   6.59341853e-01   1.97067756e+00	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      7.94199991e-07   2.67000004e-08      4.79585230e-01   3.24299186e-02   2.70525672e+00   1.78321992e+00	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      8.22000004e-07   2.89000006e-08      5.30590534e-01   5.84249422e-02   3.31989178e+00   4.01380677e+00	1 dat/1998-10-07.dat
      2451093.87378530     -3.67645916e+01  -9.29269842e-01   2.06545552e+01   8.12979631e+00      8.52200003e-07   3.13000008e-08      4.93571073e-01   2.96788048e-02   4.51063943e+00   2.08449455e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      5.26800022e-07   9.19999987e-09      2.29074344e-01   1.03959449e-01  -6.30023411e+01   2.65514571e+01	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      5.36199991e-07   9.69999991e-09      1.38950437e-01   7.12410510e-02  -1.11298226e+02   4.69408098e+01	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      5.46100011e-07   1.02000000e-08      1.74011484e-01   1.45778373e-01  -9.65404550e+01   7.83411769e+01	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      5.56500027e-07   1.07000000e-08      2.22359538e-01   7.63058364e-02  -1.27659774e+02   1.71570817e+01	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      5.67500024e-07   1.13000000e-08      1.51671544e-01   6.02378249e-02  -1.25427395e+02   1.87387777e+01	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      5.79100004e-07   1.20000001e-08      1.23012081e-01   4.17647026e-02  -6.83876447e+01   1.83700892e+01	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      5.91400010e-07   1.27000002e-08      1.30428612e-01   3.66907865e-02  -6.94789997e+01   1.25006412e+01	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      6.04499974e-07   1.34000002e-08      1.36292860e-01   2.76535898e-02  -8.19758416e+01   7.94529866e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      6.18300021e-07   1.42000003e-08      1.64932325e-01   2.96637043e-02  -3.17423104e+01   7.98756643e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      6.48699995e-07   1.60999996e-08      1.89524636e-01   3.14391814e-02  -9.88300028e+00   9.41046303e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      6.65400023e-07   1.71999996e-08      2.52620488e-01   2.83982158e-02  -9.75063121e+00   3.33846989e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      6.83200028e-07   1.84999998e-08      3.11056942e-01   4.14096378e-02  -5.11522813e+00   5.54801496e+00	1 dat/1998-10-07.dat
