# JD_UTC & ucoord [m] & vcoord [m] & eff_wave [m] & eff_band [m] & vis2data [] & vis2err [] & incremental dataset number & dataset
# t [JD] & u [m] baseline & v [m] baseline & lambda_eff [m] effective wavelength & band_eff [m] effective bandwidth & V^2 [] interferometric visibility & sigma_V^2 & incremental dataset number & dataset
2448562.837200     -1.26708631    -13.76740080    5.000000e-07  3.000000e-08      8.57547988e-01    6.49999976e-02      31  vsquared/911102.dat
2448562.837200     -1.26708631    -13.76740080    5.500000e-07  3.000000e-08      3.84864661e-01    3.90000008e-02      31  vsquared/911102.dat
2448562.837200     -1.26708631    -13.76740080    8.000000e-07  3.000000e-08      5.37425866e-01    4.10000011e-02      31  vsquared/911102.dat
2448562.864300      0.18183553    -13.78304410    5.500000e-07  3.000000e-08      8.75003426e-01    6.49999976e-02      31  vsquared/911102.dat
2448562.864300      0.18183553    -13.78304410    8.000000e-07  3.000000e-08      3.59684627e-01    5.40000014e-02      31  vsquared/911102.dat
2448562.885200      1.30258236    -13.76648850    5.000000e-07  3.000000e-08      7.11012687e-01    7.59999976e-02      31  vsquared/911102.dat
2448562.885200      1.30258236    -13.76648850    5.500000e-07  3.000000e-08      9.11601099e-01    8.29999968e-02      31  vsquared/911102.dat
2448562.885200      1.30258236    -13.76648850    8.000000e-07  3.000000e-08      2.53913846e-01    8.79999995e-02      31  vsquared/911102.dat
2448562.912900      2.74220564    -13.70695650    5.000000e-07  3.000000e-08      4.95221339e-01    6.49999976e-02      31  vsquared/911102.dat
2448562.912900      2.74220564    -13.70695650    5.500000e-07  3.000000e-08      8.29558653e-01    9.39999968e-02      31  vsquared/911102.dat
2448562.928400      3.51477260    -13.65548150    5.000000e-07  3.000000e-08      5.08524381e-01    8.10000002e-02      31  vsquared/911102.dat
2448562.928400      3.51477260    -13.65548150    5.500000e-07  3.000000e-08      9.25104937e-01    1.66999996e-01      31  vsquared/911102.dat
2448562.928400      3.51477260    -13.65548150    8.000000e-07  3.000000e-08      5.07545820e-02    1.86000004e-01      31  vsquared/911102.dat
2448562.945100      4.31159083    -13.58592110    5.000000e-07  3.000000e-08      1.12531504e-01    3.59999985e-02      31  vsquared/911102.dat
2448562.945100      4.31159083    -13.58592110    5.500000e-07  3.000000e-08      6.53772543e-01    6.19999990e-02      31  vsquared/911102.dat
2448562.945100      4.31159083    -13.58592110    8.000000e-07  3.000000e-08      1.31329930e-01    7.69999996e-02      31  vsquared/911102.dat
2448562.965300      5.21114882    -13.48345550    5.000000e-07  3.000000e-08      1.02808005e-01    9.09999982e-02      31  vsquared/911102.dat
2448562.965300      5.21114882    -13.48345550    5.500000e-07  3.000000e-08      6.56177565e-01    9.79999974e-02      31  vsquared/911102.dat
2448562.965300      5.21114882    -13.48345550    8.000000e-07  3.000000e-08      4.24616441e-02    1.42000005e-01      31  vsquared/911102.dat
2448562.982600      5.91482668    -13.38097130    5.000000e-07  3.000000e-08      1.49534255e-01    5.79999983e-02      31  vsquared/911102.dat
2448562.982600      5.91482668    -13.38097130    5.500000e-07  3.000000e-08      3.26471498e-01    7.40000010e-02      31  vsquared/911102.dat
2448562.982600      5.91482668    -13.38097130    8.000000e-07  3.000000e-08      2.67683928e-01    9.00000036e-02      31  vsquared/911102.dat
2451097.931300     17.94860960     -6.02924228    5.268000e-07  3.000000e-08      2.87834118e-01    9.78742763e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    5.362000e-07  3.000000e-08      1.68916161e-01    1.47947386e-01       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    5.565000e-07  3.000000e-08      4.45362568e-01    3.37346613e-01       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    5.675000e-07  3.000000e-08      4.59292692e-01    1.35753959e-01       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    5.791000e-07  3.000000e-08      3.25500962e-01    1.08753718e-01       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    5.914000e-07  3.000000e-08      4.13320023e-01    7.61623755e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    6.045000e-07  3.000000e-08      2.71041922e-01    5.13989925e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    6.183000e-07  3.000000e-08      3.00804151e-01    6.69729188e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    6.487000e-07  3.000000e-08      6.17736963e-01    7.63011798e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    6.654000e-07  3.000000e-08      6.91070523e-01    6.34871870e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    6.832000e-07  3.000000e-08      9.58279619e-01    1.54394582e-01       1  vsquared/1998-10-11.dat
